"date","geo","time","gprop","category","name","Travel","Holiday","Labor","Unemployment","Loan","Washing_machine","Fridge","BMW","Mercedes","Fashion","year","month"
"2020-10-11","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",43,15,45,0,6,50,41,6,21,16,2020,10
"2020-10-18","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",19,6,60,7,4,79,24,7,53,32,2020,10
"2020-10-25","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",34,12,0,0,3,52,48,7,40,40,2020,10
"2020-11-01","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",37,10,25,0,4,57,31,7,35,37,2020,11
"2020-11-08","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",39,8,0,7,0,91,49,6,53,43,2020,11
"2020-11-15","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",24,11,14,0,2,43,39,7,41,37,2020,11
"2020-11-22","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",38,9,32,0,5,65,39,6,41,40,2020,11
"2020-11-29","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",37,72,15,0,0,74,26,6,31,49,2020,11
"2020-12-06","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",35,100,37,0,3,74,42,6,44,40,2020,12
"2020-12-13","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",28,98,16,0,0,54,51,7,45,44,2020,12
"2020-12-20","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",28,96,48,0,2,98,40,6,44,39,2020,12
"2020-12-27","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",21,68,0,0,2,42,27,5,40,24,2020,12
"2021-01-03","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",36,16,36,0,3,35,52,8,60,29,2021,1
"2021-01-10","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",22,13,52,0,2,46,40,7,43,42,2021,1
"2021-01-17","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",40,14,31,6,5,46,43,7,21,23,2021,1
"2021-01-24","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",29,10,23,16,1,45,35,6,49,45,2021,1
"2021-01-31","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",44,8,41,0,1,62,45,6,26,36,2021,1
"2021-02-07","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",41,12,28,6,0,50,28,6,45,39,2021,2
"2021-02-14","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",36,16,21,0,2,69,42,7,61,36,2021,2
"2021-02-21","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",45,12,13,0,2,23,59,5,51,41,2021,2
"2021-02-28","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",39,9,39,0,0,59,40,6,30,36,2021,2
"2021-03-07","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",25,10,32,22,1,39,35,7,44,33,2021,3
"2021-03-14","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",37,10,35,9,2,43,44,6,34,42,2021,3
"2021-03-21","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",35,10,0,8,4,47,38,7,29,20,2021,3
"2021-03-28","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",31,10,38,6,3,71,26,6,42,31,2021,3
"2021-04-04","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",37,13,31,0,2,58,42,6,33,45,2021,4
"2021-04-11","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",41,8,17,11,2,50,38,5,29,17,2021,4
"2021-04-18","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",44,11,15,16,2,36,40,7,48,31,2021,4
"2021-04-25","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",39,16,29,10,0,43,58,5,41,8,2021,4
"2021-05-02","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",46,17,32,14,3,67,45,7,33,35,2021,5
"2021-05-09","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",68,13,30,0,2,82,37,6,59,39,2021,5
"2021-05-16","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",67,12,36,0,2,19,32,6,44,33,2021,5
"2021-05-23","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",86,7,55,6,3,40,37,6,33,35,2021,5
"2021-05-30","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",81,14,17,9,0,8,27,6,40,34,2021,5
"2021-06-06","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",89,10,20,0,0,60,55,7,31,21,2021,6
"2021-06-13","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",65,8,11,0,2,69,45,5,32,29,2021,6
"2021-06-20","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",97,13,0,15,0,86,43,6,40,28,2021,6
"2021-06-27","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",81,9,33,0,2,41,67,6,46,39,2021,6
"2021-07-04","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",84,13,0,9,0,79,51,7,24,51,2021,7
"2021-07-11","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",77,13,35,0,0,100,69,6,32,33,2021,7
"2021-07-18","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",91,11,30,12,2,81,71,7,48,50,2021,7
"2021-07-25","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",81,10,26,0,3,68,58,8,45,25,2021,7
"2021-08-01","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",92,17,45,0,3,68,70,7,49,23,2021,8
"2021-08-08","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",85,17,23,12,6,81,54,6,51,38,2021,8
"2021-08-15","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",86,14,20,0,5,55,36,6,48,18,2021,8
"2021-08-22","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",84,16,28,0,2,59,81,7,62,47,2021,8
"2021-08-29","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",67,12,63,0,0,64,78,6,44,46,2021,8
"2021-09-05","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",49,14,41,0,3,57,46,7,42,42,2021,9
"2021-09-12","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",64,7,20,9,0,47,49,6,35,36,2021,9
"2021-09-19","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",74,11,13,0,1,54,64,7,38,39,2021,9
"2021-09-26","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",56,14,24,0,2,43,44,5,34,26,2021,9
"2021-10-03","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",72,9,18,0,0,57,44,6,38,33,2021,10
"2021-10-10","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",65,16,16,0,0,76,46,7,50,21,2021,10
"2021-10-17","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",63,8,42,18,5,37,43,6,34,0,2021,10
"2021-10-24","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",75,10,15,0,5,51,40,7,53,25,2021,10
"2021-10-31","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",59,13,17,0,4,44,30,8,41,26,2021,10
"2021-11-07","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",63,11,22,7,4,77,36,6,41,43,2021,11
"2021-11-14","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",50,8,41,0,5,65,43,5,46,40,2021,11
"2021-11-21","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",59,13,43,33,3,57,40,5,38,38,2021,11
"2021-11-28","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",59,17,14,16,7,60,33,5,55,38,2021,11
"2021-12-05","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",68,13,38,0,3,69,54,6,46,54,2021,12
"2021-12-12","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",64,17,35,8,5,66,31,6,32,26,2021,12
"2021-12-19","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",82,25,30,6,5,81,40,6,41,50,2021,12
"2021-12-26","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",56,14,45,0,10,63,27,6,37,45,2021,12
"2022-01-02","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",100,15,36,0,7,65,26,7,46,24,2022,1
"2022-01-09","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",83,11,45,15,0,81,20,6,36,26,2022,1
"2022-01-16","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",60,10,33,0,0,75,47,7,43,27,2022,1
"2022-01-23","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",44,11,16,0,5,47,28,6,44,17,2022,1
"2022-01-30","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",74,10,47,0,6,50,21,6,31,53,2022,1
"2022-02-06","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",71,8,30,24,8,49,18,8,25,34,2022,2
"2022-02-13","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",74,12,44,0,6,34,32,6,45,46,2022,2
"2022-02-20","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",62,12,40,5,3,57,33,5,37,53,2022,2
"2022-02-27","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",45,8,15,9,5,47,25,4,18,22,2022,2
"2022-03-06","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",43,11,36,26,3,79,28,5,17,33,2022,3
"2022-03-13","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",59,9,35,0,5,63,38,6,35,46,2022,3
"2022-03-20","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",46,16,51,6,7,64,25,6,29,47,2022,3
"2022-03-27","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",50,10,49,7,6,48,28,5,35,59,2022,3
"2022-04-03","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",60,12,46,0,8,69,34,6,35,49,2022,4
"2022-04-10","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",69,12,34,8,4,65,27,6,37,28,2022,4
"2022-04-17","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",45,17,49,12,5,69,32,7,35,38,2022,4
"2022-04-24","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",61,13,67,0,8,45,40,8,39,49,2022,4
"2022-05-01","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",76,17,38,0,4,64,42,7,30,39,2022,5
"2022-05-08","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",60,9,46,23,2,62,23,6,38,19,2022,5
"2022-05-15","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",64,13,13,9,3,54,25,6,47,31,2022,5
"2022-05-22","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",47,14,13,8,3,46,27,5,51,33,2022,5
"2022-05-29","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",73,17,49,0,3,45,64,7,42,49,2022,5
"2022-06-05","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",58,10,28,6,4,51,43,6,32,43,2022,6
"2022-06-12","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",73,14,19,0,4,44,44,7,50,50,2022,6
"2022-06-19","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",55,11,17,0,4,64,34,8,38,35,2022,6
"2022-06-26","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",76,6,0,0,0,98,47,7,52,41,2022,6
"2022-07-03","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",57,14,34,0,1,64,74,7,35,46,2022,7
"2022-07-10","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",48,14,14,0,0,50,59,8,26,43,2022,7
"2022-07-17","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",62,8,39,0,5,57,52,7,40,42,2022,7
"2022-07-24","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",54,13,25,0,2,47,53,7,59,31,2022,7
"2022-07-31","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",64,19,23,0,2,71,52,7,44,38,2022,7
"2022-08-07","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",53,15,0,0,0,47,49,8,59,55,2022,8
"2022-08-14","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",47,17,36,0,0,71,54,9,29,24,2022,8
"2022-08-21","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",61,13,21,0,2,86,78,8,37,53,2022,8
"2022-08-28","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",37,18,30,11,3,70,57,7,41,42,2022,8
"2022-09-04","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",46,10,19,0,0,69,44,9,61,34,2022,9
"2022-09-11","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",49,10,0,0,1,48,43,8,35,46,2022,9
"2022-09-18","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",43,17,26,5,3,42,34,7,39,40,2022,9
"2022-09-25","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",41,15,86,0,2,47,33,7,54,43,2022,9
"2022-10-02","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",48,11,34,8,4,72,42,5,34,32,2022,10
"2022-10-09","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",52,17,44,0,0,52,35,7,29,35,2022,10
"2022-10-16","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",34,8,10,0,1,59,24,7,41,49,2022,10
"2022-10-23","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",58,11,22,0,12,56,37,6,33,46,2022,10
"2022-10-30","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",30,14,33,0,4,73,33,7,44,8,2022,10
"2022-11-06","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",43,11,32,9,2,37,36,6,39,34,2022,11
"2022-11-13","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",46,9,20,0,2,44,36,8,34,45,2022,11
"2022-11-20","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",37,12,17,13,1,69,46,7,37,39,2022,11
"2022-11-27","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",43,15,43,11,3,44,37,6,25,34,2022,11
"2022-12-04","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",58,16,15,5,5,58,34,6,38,48,2022,12
"2022-12-11","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",34,15,48,8,1,55,34,6,42,31,2022,12
"2022-12-18","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",27,20,32,0,4,82,29,8,42,22,2022,12
"2022-12-25","MD-CU","2018-01-01 2022-12-31","web",0,"Chisinau",24,19,0,0,2,93,42,6,38,39,2022,12
"2018-01-07","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,13,32,0,0,53,35,9,40,62,2018,1
"2018-01-14","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,19,35,0,0,17,0,19,0,54,2018,1
"2018-01-21","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,0,49,0,0,0,28,0,47,41,2018,1
"2018-01-28","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",31,11,63,0,0,0,0,13,23,33,2018,1
"2018-02-04","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,15,98,40,0,32,55,4,18,43,2018,2
"2018-02-11","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,21,0,0,0,0,17,12,0,26,2018,2
"2018-02-18","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,16,0,0,26,0,26,20,21,56,2018,2
"2018-02-25","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",28,10,16,0,0,20,14,13,52,57,2018,2
"2018-03-04","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",20,11,0,0,0,31,45,10,30,46,2018,3
"2018-03-11","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,7,36,0,30,22,39,22,0,51,2018,3
"2018-03-18","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",77,11,24,0,0,43,24,6,33,49,2018,3
"2018-03-25","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,26,61,0,0,53,0,9,0,29,2018,3
"2018-04-01","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,0,41,0,51,0,0,7,0,0,2018,4
"2018-04-08","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",59,19,0,27,0,85,38,21,0,19,2018,4
"2018-04-15","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,13,58,0,0,58,0,14,0,18,2018,4
"2018-04-22","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,19,25,0,14,0,24,18,0,43,2018,4
"2018-04-29","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",34,20,53,65,0,100,100,0,56,40,2018,4
"2018-05-06","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",25,15,74,0,14,0,0,11,14,59,2018,5
"2018-05-13","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,17,48,0,0,45,24,33,0,43,2018,5
"2018-05-20","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,24,71,0,0,29,23,16,17,36,2018,5
"2018-05-27","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,18,0,0,0,35,41,14,21,43,2018,5
"2018-06-03","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",43,25,0,0,27,34,34,12,0,73,2018,6
"2018-06-10","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",53,9,0,0,0,0,0,13,14,34,2018,6
"2018-06-17","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,10,60,0,0,26,26,13,45,95,2018,6
"2018-06-24","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",52,20,0,57,0,0,38,7,23,66,2018,6
"2018-07-01","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",55,17,0,32,24,0,42,25,17,62,2018,7
"2018-07-08","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",38,11,48,66,0,0,0,9,39,40,2018,7
"2018-07-15","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",37,4,0,0,0,36,57,0,22,39,2018,7
"2018-07-22","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",31,24,38,0,23,0,0,9,45,44,2018,7
"2018-07-29","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",53,18,19,29,0,28,39,15,40,31,2018,7
"2018-08-05","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",32,8,0,0,33,21,19,20,22,0,2018,8
"2018-08-12","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",38,21,19,0,0,60,60,23,21,48,2018,8
"2018-08-19","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",36,14,0,0,28,34,77,8,24,32,2018,8
"2018-08-26","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",25,6,29,0,0,0,69,18,28,41,2018,8
"2018-09-02","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",71,14,0,0,21,52,25,25,30,74,2018,9
"2018-09-09","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,17,0,0,18,27,22,6,15,48,2018,9
"2018-09-16","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",29,11,0,0,46,46,48,19,0,36,2018,9
"2018-09-23","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,21,78,0,0,34,0,17,16,83,2018,9
"2018-09-30","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",33,6,29,0,23,0,37,11,58,41,2018,9
"2018-10-07","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",65,17,53,57,0,55,24,11,26,82,2018,10
"2018-10-14","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",54,17,73,0,0,68,0,6,39,53,2018,10
"2018-10-21","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",42,12,43,0,25,0,33,13,0,0,2018,10
"2018-10-28","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",21,14,27,0,29,38,0,17,32,81,2018,10
"2018-11-04","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",100,43,34,53,0,57,21,18,23,37,2018,11
"2018-11-11","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",88,14,18,41,14,65,0,14,0,36,2018,11
"2018-11-18","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",18,10,96,21,0,38,24,18,25,53,2018,11
"2018-11-25","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,18,51,0,32,26,0,21,30,28,2018,11
"2018-12-02","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,7,46,0,0,0,32,13,20,24,2018,12
"2018-12-09","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",34,15,30,0,0,0,33,21,85,44,2018,12
"2018-12-16","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",52,25,27,0,0,27,20,14,0,65,2018,12
"2018-12-23","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",17,18,71,0,0,36,0,24,23,42,2018,12
"2018-12-30","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",31,15,0,61,13,35,25,9,35,21,2018,12
"2019-01-06","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,10,67,0,45,39,39,20,0,45,2019,1
"2019-01-13","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",31,16,48,0,19,0,0,15,31,56,2019,1
"2019-01-20","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",90,0,30,0,0,0,22,11,27,0,2019,1
"2019-01-27","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",48,12,61,0,15,22,0,19,13,20,2019,1
"2019-02-03","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",23,14,60,0,32,21,0,15,26,0,2019,2
"2019-02-10","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,18,58,0,0,26,31,11,41,19,2019,2
"2019-02-17","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",48,15,0,0,0,0,0,15,0,23,2019,2
"2019-02-24","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,12,0,24,26,49,14,10,0,0,2019,2
"2019-03-03","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,15,0,47,0,0,16,11,17,17,2019,3
"2019-03-10","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",29,9,74,25,0,0,0,22,24,23,2019,3
"2019-03-17","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",36,17,81,0,0,0,0,9,0,38,2019,3
"2019-03-24","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,14,17,0,29,19,0,15,0,0,2019,3
"2019-03-31","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,19,25,21,24,48,45,15,66,0,2019,3
"2019-04-07","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,19,17,0,42,33,66,27,0,37,2019,4
"2019-04-14","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,18,39,0,0,38,21,20,27,18,2019,4
"2019-04-21","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",30,22,34,0,0,0,68,15,15,44,2019,4
"2019-04-28","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",20,28,27,53,36,22,0,14,45,37,2019,4
"2019-05-05","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",57,22,0,0,0,0,0,0,40,16,2019,5
"2019-05-12","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",61,12,40,0,0,27,54,10,25,29,2019,5
"2019-05-19","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",40,25,92,0,0,0,41,27,21,72,2019,5
"2019-05-26","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",54,6,41,100,0,23,69,9,26,42,2019,5
"2019-06-02","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",32,27,41,0,0,45,46,10,0,81,2019,6
"2019-06-09","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,10,0,0,0,34,32,0,25,68,2019,6
"2019-06-16","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",45,0,79,0,0,36,0,16,0,61,2019,6
"2019-06-23","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",27,0,70,0,21,51,0,17,22,35,2019,6
"2019-06-30","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,11,0,0,25,31,48,15,27,47,2019,6
"2019-07-07","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",47,21,16,0,0,48,38,7,18,44,2019,7
"2019-07-14","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",45,13,50,0,17,0,27,20,21,57,2019,7
"2019-07-21","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",50,15,0,0,0,0,71,15,15,23,2019,7
"2019-07-28","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",40,21,18,0,0,0,0,27,0,37,2019,7
"2019-08-04","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",28,18,0,0,23,25,0,5,0,65,2019,8
"2019-08-11","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",69,29,67,0,0,39,69,24,16,0,2019,8
"2019-08-18","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",66,25,48,0,0,85,28,8,29,43,2019,8
"2019-08-25","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",26,30,19,0,27,51,26,41,45,26,2019,8
"2019-09-01","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,10,68,0,90,0,0,100,33,0,2019,9
"2019-09-08","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",31,18,29,0,100,36,0,94,0,57,2019,9
"2019-09-15","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",25,19,24,0,65,0,16,92,0,42,2019,9
"2019-09-22","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",38,19,0,31,56,61,94,55,19,50,2019,9
"2019-09-29","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,9,32,0,0,27,27,22,28,42,2019,9
"2019-10-06","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",48,15,79,0,14,0,22,17,0,16,2019,10
"2019-10-13","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",49,17,29,0,18,29,44,18,36,40,2019,10
"2019-10-20","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",73,18,0,21,0,37,16,8,24,97,2019,10
"2019-10-27","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",35,15,62,0,0,45,0,14,25,36,2019,10
"2019-11-03","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",19,35,21,0,0,37,0,13,32,0,2019,11
"2019-11-10","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,6,23,0,0,43,20,14,42,76,2019,11
"2019-11-17","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",49,26,0,40,32,65,37,19,21,35,2019,11
"2019-11-24","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,19,28,0,0,0,43,18,23,28,2019,11
"2019-12-01","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,25,41,20,30,62,41,14,48,35,2019,12
"2019-12-08","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",66,28,31,0,0,29,14,10,32,78,2019,12
