regcode,date,Labor,Unemployment,Investment,Loan,Economy,Interest_rate,Inflation,Bankruptcy,Export,Mortgage_loan,Baggage,Holiday,BMW,Mercedes,McDonalds,Calvin_Klein,Gucci,Emigration,Washing_machine,Fridge,Sony,apple,Fitness,Recruitment,Travel,Savings,Computer_security,Unemployment_benefits,Fashion,MBA_degree
UA-07,5/1/2016,39,37,17,36,35,0,7,0,29,0,0,17,42,42,0,31,0,,27,30,14,32,48,0,48,0,39,0,33,0
UA-07,6/1/2016,21,22,30,13,30,0,18,0,30,0,11,13,42,22,0,28,10,,33,61,20,27,15,0,31,0,12,100,43,0
UA-07,7/1/2016,29,0,10,0,15,0,14,17,23,0,0,9,36,32,5,0,0,,40,74,24,62,29,0,24,10,19,0,37,0
UA-07,8/1/2016,19,0,15,0,19,15,10,0,24,0,0,16,38,19,3,13,0,,20,62,0,20,0,0,29,0,0,0,28,0
UA-07,9/1/2016,30,26,0,0,25,0,19,0,26,0,0,18,46,24,0,0,0,,24,35,18,48,28,10,41,0,0,0,37,0
UA-07,10/1/2016,24,0,15,0,28,0,0,0,0,0,0,15,48,24,4,0,9,,20,28,20,34,34,0,39,18,0,63,35,0
UA-07,11/1/2016,46,23,5,15,38,0,10,18,38,0,0,13,31,18,0,38,0,,52,29,13,37,35,8,31,0,8,0,35,0
UA-07,12/1/2016,29,36,9,13,37,25,7,27,28,0,0,18,37,56,7,22,9,,60,50,18,43,26,0,21,0,0,0,57,8
UA-07,1/1/2017,40,36,10,0,24,0,0,17,8,16,11,16,37,71,4,28,12,,37,27,25,45,54,5,25,0,0,0,48,7
UA-07,2/1/2017,35,23,9,7,40,0,9,10,18,43,13,10,39,70,4,9,24,,57,34,28,31,61,0,29,0,0,0,48,0
UA-07,3/1/2017,41,19,7,0,30,0,25,12,29,0,8,12,39,53,5,13,0,,57,58,25,22,63,0,34,0,9,0,65,0
UA-07,4/1/2017,34,20,13,23,29,0,18,0,33,0,0,14,47,75,2,0,0,,32,51,27,33,33,0,33,0,0,16,47,0
UA-07,5/1/2017,43,26,11,17,22,0,8,0,16,0,0,20,33,66,6,23,0,,39,58,22,18,35,0,66,0,8,0,45,0
UA-07,6/1/2017,25,16,9,16,22,0,0,0,22,0,10,18,36,62,5,0,0,,55,49,20,30,25,0,32,0,0,0,43,0
UA-07,7/1/2017,36,0,0,10,16,36,17,19,45,0,8,11,46,43,5,23,13,,68,78,25,32,9,7,36,0,0,0,64,0
UA-07,8/1/2017,23,0,0,37,16,25,9,12,0,56,6,23,47,56,6,16,0,,48,34,25,28,26,0,51,0,0,0,43,16
UA-07,9/1/2017,26,0,12,0,32,18,5,0,19,0,7,29,46,74,6,0,28,,69,50,20,41,37,0,61,0,0,0,65,0
UA-07,10/1/2017,37,20,10,7,24,0,9,12,17,25,0,20,49,56,3,16,22,,55,57,14,35,38,4,29,7,9,0,55,14
UA-07,11/1/2017,42,31,11,11,31,0,13,0,14,36,6,20,44,56,8,15,22,,66,56,27,29,39,0,41,0,0,15,63,9
UA-07,12/1/2017,38,15,7,15,27,0,5,0,0,0,4,26,35,58,2,55,21,,67,50,22,37,47,0,33,8,0,0,58,0
UA-07,1/1/2018,44,18,12,22,15,0,6,15,31,0,0,19,46,55,6,14,17,,81,33,15,32,65,0,26,0,11,0,55,0
UA-07,2/1/2018,42,13,0,25,26,0,9,0,12,0,0,13,35,60,0,36,10,,66,36,18,23,51,0,38,21,0,0,51,0
UA-07,3/1/2018,38,15,18,24,28,0,8,0,25,0,4,13,38,59,3,0,55,,62,30,26,25,44,14,34,16,0,0,63,6
UA-07,4/1/2018,44,14,0,18,25,0,9,17,16,26,0,19,37,62,6,0,22,,47,44,15,23,51,0,34,0,5,0,55,0
UA-07,5/1/2018,39,52,13,14,33,0,10,0,22,0,11,30,35,49,9,33,60,,38,42,18,25,12,3,100,0,5,24,49,0
UA-07,6/1/2018,39,22,0,23,23,17,19,14,10,0,8,12,46,77,3,26,54,,53,63,17,34,31,0,43,0,0,0,46,7
UA-07,7/1/2018,17,38,13,17,12,34,0,14,28,12,5,17,45,81,8,16,44,,96,61,12,35,56,5,33,0,0,0,47,8
UA-07,8/1/2018,29,34,5,27,19,0,15,21,10,12,12,25,42,68,3,0,28,,61,69,20,42,80,3,38,16,6,0,53,0
UA-07,9/1/2018,42,17,8,43,27,0,4,0,29,0,5,31,38,74,4,18,20,,56,38,18,39,40,5,50,9,0,26,46,0
UA-07,10/1/2018,37,0,7,8,39,0,16,27,26,0,7,22,40,56,7,16,24,,64,39,13,30,76,6,44,0,0,0,45,0
UA-07,11/1/2018,33,11,11,30,30,16,0,10,8,37,11,21,36,46,5,21,16,,64,42,17,29,72,0,49,0,0,0,64,15
UA-07,12/1/2018,35,42,17,31,34,0,10,0,10,12,12,30,32,70,3,19,16,,83,37,14,31,47,4,31,0,0,0,47,0
UA-07,1/1/2019,38,16,13,32,21,0,13,13,16,0,0,21,44,76,6,23,15,,47,47,13,34,57,0,48,0,0,0,40,7
UA-07,2/1/2019,40,26,25,0,18,0,4,0,19,0,10,18,42,28,5,13,31,,46,35,12,25,36,0,37,17,0,0,32,0
UA-07,3/1/2019,47,0,7,31,10,0,10,0,23,0,8,13,33,26,6,0,24,,47,40,7,30,44,0,41,14,8,0,30,12
UA-07,4/1/2019,35,19,11,45,15,0,11,0,23,42,4,17,41,77,5,15,13,,67,50,21,32,36,7,47,12,0,0,47,13
UA-07,5/1/2019,35,35,10,28,18,0,9,0,35,0,14,23,41,68,11,26,22,,76,37,20,25,32,3,38,7,0,0,50,0
UA-07,6/1/2019,33,40,12,40,21,9,16,12,10,21,9,26,47,68,3,29,18,,67,58,10,33,70,5,38,0,0,0,40,0
UA-07,7/1/2019,25,20,0,16,19,0,0,19,22,17,9,19,45,78,5,0,17,,69,61,18,30,100,0,47,0,5,24,42,0
UA-07,8/1/2019,25,12,11,26,9,0,0,0,17,19,9,29,57,70,8,19,14,,90,52,9,37,68,2,40,0,0,0,46,0
UA-07,9/1/2019,37,22,11,96,34,0,10,10,26,0,11,37,100,77,3,30,16,,68,56,22,63,49,6,44,0,6,0,40,0
UA-07,10/1/2019,32,22,8,15,25,0,9,20,11,11,16,27,43,74,7,19,12,,61,52,3,26,88,4,45,12,0,0,39,7
UA-07,11/1/2019,33,41,8,24,35,0,9,0,24,10,0,23,45,82,2,17,10,,77,73,0,20,68,0,44,22,0,0,47,0
UA-07,12/1/2019,32,11,0,21,24,12,13,0,27,0,10,33,44,81,3,17,12,,66,55,12,33,71,3,37,0,0,0,41,0
UA-07,1/1/2020,35,26,6,22,15,11,9,0,9,0,4,32,52,77,2,30,19,,66,46,18,29,80,4,39,10,0,26,40,0
UA-07,2/1/2020,40,36,10,32,24,0,0,17,17,0,0,20,47,73,5,21,27,,58,46,15,28,96,0,40,0,6,0,48,4
UA-07,3/1/2020,25,20,10,22,24,7,0,14,13,14,10,13,45,65,5,16,7,,59,41,7,22,83,0,35,0,5,37,39,0
UA-07,4/1/2020,26,47,15,25,30,0,12,0,26,0,0,18,47,57,2,13,10,,71,53,22,19,73,0,40,0,0,0,33,0
UA-07,5/1/2020,33,54,0,12,38,7,10,10,29,10,0,30,42,54,5,17,10,,56,57,13,31,55,4,44,6,0,0,43,0
UA-07,6/1/2020,26,41,10,20,19,0,6,0,15,0,7,24,46,72,6,10,19,,73,58,16,27,37,2,27,0,4,0,41,0
UA-07,7/1/2020,23,12,13,22,15,0,9,10,19,19,0,26,48,72,5,0,29,,75,77,16,24,47,0,30,0,0,0,26,3
UA-07,8/1/2020,27,24,0,9,3,0,6,0,19,0,0,34,46,78,5,21,21,,79,70,19,25,54,0,29,0,11,25,30,0
UA-07,9/1/2020,30,7,4,11,30,15,8,0,0,0,4,36,49,65,5,18,14,,75,66,0,34,75,0,36,0,10,0,39,0
UA-07,10/1/2020,31,30,6,39,28,0,7,7,11,21,5,26,44,68,3,12,28,,78,57,10,31,70,0,36,0,0,0,34,0
UA-07,11/1/2020,37,52,5,24,50,17,9,23,33,28,0,29,48,67,7,33,13,,81,68,12,35,62,2,32,13,4,0,39,0
UA-07,12/1/2020,29,22,7,19,40,0,3,10,28,0,0,100,50,71,3,27,10,,79,55,16,37,59,4,34,4,0,0,38,0
UA-07,1/1/2021,25,7,5,16,18,10,6,13,12,47,6,27,54,80,9,12,24,,100,52,15,33,48,0,24,4,7,19,38,6
UA-07,2/1/2021,29,25,7,43,24,15,3,8,0,18,0,25,52,65,3,12,13,,77,51,13,35,65,4,31,6,0,0,35,4
UA-07,3/1/2021,38,37,11,16,28,0,7,14,27,0,0,22,47,69,9,32,11,,70,50,12,32,54,0,36,0,0,0,46,0
UA-07,4/1/2021,34,35,5,13,37,0,0,0,22,0,6,20,45,76,11,24,15,,78,48,9,29,36,0,43,8,5,12,32,0
UA-07,5/1/2021,32,19,5,17,30,8,4,9,15,0,5,31,46,66,11,16,15,,65,42,13,21,43,0,47,0,5,0,38,7
UA-07,6/1/2021,29,10,14,15,11,17,13,0,8,0,0,32,49,74,15,34,0,,69,81,11,24,48,0,47,0,0,0,29,0
UA-07,7/1/2021,20,0,8,13,14,0,8,0,13,19,6,31,59,63,13,30,13,,66,100,9,27,70,0,29,15,0,0,33,0
UA-07,8/1/2021,24,13,9,16,10,0,0,0,13,14,0,44,44,76,15,9,24,,65,80,8,43,59,5,54,0,0,0,41,0
UA-07,9/1/2021,30,0,8,29,33,11,5,8,13,33,4,44,47,66,100,33,17,,75,68,7,41,31,2,50,0,5,13,41,8
UA-07,10/1/2021,24,16,15,14,41,0,9,0,0,0,0,34,48,80,26,31,13,,56,69,11,36,63,3,61,0,0,0,37,4
UA-07,11/1/2021,33,17,9,33,41,0,10,0,18,0,0,27,46,74,12,26,19,,94,56,6,35,55,3,54,0,0,0,36,0
UA-07,12/1/2021,31,39,9,33,34,0,18,0,24,0,5,38,44,61,11,38,27,,79,51,0,37,40,0,45,7,0,0,29,0
UA-07,1/1/2022,29,7,12,12,21,0,10,5,24,0,0,29,56,71,15,17,16,,70,47,7,51,50,0,37,15,0,0,48,0
UA-07,2/1/2022,34,0,16,12,36,0,5,10,22,0,10,26,39,49,11,22,28,,69,40,7,26,39,0,43,16,3,12,38,0
UA-07,3/1/2022,22,30,8,15,34,0,13,9,33,16,0,16,38,38,12,9,16,,63,30,5,43,22,4,34,5,5,0,33,0
UA-07,4/1/2022,27,40,10,11,36,0,10,8,39,10,3,22,53,69,8,14,10,,81,49,11,42,30,3,40,0,9,21,28,0
UA-07,5/1/2022,26,35,10,16,35,6,17,10,35,0,7,32,61,79,7,32,17,,73,51,15,38,47,0,38,0,0,10,28,4
UA-07,6/1/2022,21,18,8,18,21,0,9,0,17,12,5,34,73,92,11,40,6,,87,66,12,45,39,3,28,9,0,11,30,0
UA-07,7/1/2022,15,14,8,11,14,0,17,0,26,17,4,31,67,84,10,19,11,,70,84,9,45,25,0,18,5,0,24,23,0
UA-07,8/1/2022,16,11,7,20,19,0,8,8,17,10,6,43,59,70,20,26,13,,92,76,14,37,15,5,25,5,6,0,27,4
UA-07,9/1/2022,26,31,2,11,31,0,13,0,16,7,5,36,58,69,15,18,13,,74,62,10,37,40,2,49,6,11,0,26,2
UA-07,10/1/2022,24,0,11,10,41,6,12,7,25,16,3,29,60,58,10,27,12,,73,65,9,51,27,0,55,7,6,24,31,0
UA-07,11/1/2022,25,0,8,22,42,0,13,13,35,0,5,36,52,65,26,30,4,,85,83,8,35,29,5,38,19,0,0,34,0
UA-07,12/1/2022,22,17,6,8,29,0,9,0,12,0,6,37,63,75,16,33,9,,92,61,10,59,30,2,40,12,10,0,22,0
UA-07,1/1/2023,18,6,10,16,11,0,17,0,3,0,4,25,63,69,13,28,5,,72,53,13,59,37,0,32,3,9,0,28,0
UA-09,1/1/2012,90,0,40,0,85,49,47,0,29,68,0,14,23,43,90,0,16,0,41,17,59,58,36,0,42,0,52,0,60,41
UA-09,2/1/2012,70,0,35,12,70,100,62,31,0,0,0,16,20,51,42,0,33,34,21,20,71,60,54,0,92,0,0,0,69,40
UA-09,3/1/2012,61,41,87,8,84,0,62,0,44,0,24,13,20,64,46,0,0,0,27,13,72,54,48,0,77,0,95,0,85,0
UA-09,4/1/2012,84,24,51,0,87,0,37,41,22,86,0,14,28,41,32,66,30,28,29,31,61,76,28,100,87,100,84,0,68,78
UA-09,5/1/2012,72,30,31,0,100,53,45,24,39,0,37,13,20,88,50,0,0,0,26,31,47,58,40,0,94,0,100,44,47,0
UA-09,6/1/2012,38,0,18,10,55,0,38,0,40,60,0,14,14,83,60,36,21,0,27,52,75,48,54,57,64,43,25,0,87,0
UA-09,7/1/2012,33,0,27,0,45,0,29,0,72,74,0,12,21,42,32,75,21,0,0,50,73,42,41,0,74,38,63,46,77,0
UA-09,8/1/2012,42,59,33,0,44,37,72,0,30,0,0,14,20,79,34,34,0,16,13,56,33,58,47,0,88,0,63,0,59,0
UA-09,9/1/2012,97,0,23,9,69,46,100,17,37,0,18,15,20,67,23,29,0,11,30,47,32,56,26,0,53,0,68,0,60,57
UA-09,10/1/2012,68,28,85,8,46,0,38,22,40,0,0,11,25,52,44,0,0,0,37,20,64,67,38,67,53,0,68,0,89,34
UA-09,11/1/2012,71,0,100,17,69,0,34,0,43,0,0,15,17,0,32,36,16,0,38,28,48,49,21,0,73,0,82,0,60,28
UA-09,12/1/2012,71,32,51,7,83,64,0,32,33,0,30,13,14,60,27,56,0,0,45,30,63,48,41,54,53,0,67,38,57,0
UA-09,1/1/2013,82,25,15,15,53,23,27,27,55,0,31,11,18,33,70,0,0,0,38,23,70,50,34,0,49,34,29,87,56,0
UA-09,2/1/2013,78,15,48,12,41,39,0,25,39,0,72,11,26,34,0,29,0,56,45,27,76,50,74,0,61,21,44,57,71,0
UA-09,3/1/2013,44,57,16,0,61,19,22,27,38,0,42,11,22,40,18,40,21,10,34,27,68,44,43,0,61,0,57,0,75,40
UA-09,4/1/2013,100,33,36,0,76,0,0,0,29,85,31,13,21,47,32,24,16,0,37,27,65,53,23,0,58,0,62,0,80,0
UA-09,5/1/2013,61,15,29,13,58,41,25,37,38,0,31,12,26,55,100,63,0,52,35,33,51,45,41,42,40,0,0,0,61,0
UA-09,6/1/2013,60,0,34,11,49,0,27,21,38,0,0,13,22,45,33,90,0,0,24,49,53,50,36,0,54,37,34,0,52,0
UA-09,7/1/2013,38,0,24,10,28,41,21,22,20,52,0,14,21,54,24,59,25,0,43,47,61,53,33,0,48,0,0,0,64,0
UA-09,8/1/2013,31,0,15,0,23,0,17,0,100,0,31,14,20,56,46,72,0,0,38,40,46,41,29,0,63,0,46,0,89,0
UA-09,9/1/2013,53,26,45,9,54,19,15,43,46,0,18,11,18,58,77,26,10,0,34,16,56,54,31,45,71,0,57,0,92,0
UA-09,10/1/2013,65,17,52,0,53,40,38,41,34,0,28,10,17,39,41,0,24,13,33,19,68,45,36,0,66,45,62,48,81,0
UA-09,11/1/2013,73,15,52,7,73,0,25,0,41,0,0,13,17,29,63,20,10,0,46,39,57,51,43,0,27,0,30,23,78,0
UA-09,12/1/2013,52,23,31,6,58,16,86,15,46,0,0,12,16,59,24,27,0,18,57,39,61,43,30,20,38,0,44,0,66,0
UA-09,1/1/2014,52,0,24,6,30,0,24,0,50,0,0,9,19,49,37,48,0,0,19,19,49,28,32,13,58,0,33,0,48,48
UA-09,2/1/2014,64,48,0,24,55,0,44,63,38,35,0,10,14,36,0,27,0,28,26,32,53,43,42,0,32,0,26,0,52,0
UA-09,3/1/2014,58,27,18,5,41,17,62,11,71,0,24,10,18,31,32,21,9,32,53,26,48,29,44,0,43,19,36,24,57,0
UA-09,4/1/2014,59,25,31,0,71,0,24,0,42,27,0,10,13,35,27,0,16,32,27,25,34,25,51,0,48,27,19,17,50,20
UA-09,5/1/2014,51,34,0,5,45,0,47,0,27,0,35,10,9,22,85,0,0,0,26,31,44,30,20,0,35,42,24,48,52,0
UA-09,6/1/2014,46,0,24,0,42,0,14,51,26,0,0,10,8,20,23,0,0,0,30,21,47,26,17,21,44,0,58,0,43,22
UA-09,7/1/2014,25,0,22,25,21,0,32,86,0,0,38,9,8,14,0,0,38,0,0,28,0,25,29,0,56,0,0,0,25,0
UA-09,8/1/2014,24,100,0,0,25,0,0,0,0,0,58,11,15,39,0,0,57,100,25,19,0,40,35,0,0,0,0,85,51,100
UA-09,9/1/2014,42,0,0,0,55,52,55,0,0,0,79,10,13,0,0,0,0,0,21,31,13,49,19,0,44,0,68,0,59,83
UA-09,10/1/2014,49,18,22,0,39,0,0,0,62,45,0,11,12,0,21,58,0,0,64,37,33,25,30,0,34,0,42,0,30,39
UA-09,11/1/2014,50,0,46,0,79,0,21,26,0,0,24,8,15,19,0,0,0,10,66,19,100,37,7,0,34,39,54,0,45,0
UA-09,12/1/2014,57,0,25,0,80,24,0,100,13,0,0,13,10,18,46,0,21,14,43,31,93,19,29,25,19,0,40,0,38,0
UA-09,1/1/2015,37,36,61,8,49,23,15,0,60,0,0,8,14,23,0,33,25,0,34,23,52,42,28,0,34,0,21,50,37,0
UA-09,2/1/2015,41,0,22,0,36,0,56,67,41,37,0,9,12,16,0,0,12,17,32,42,50,47,24,0,27,0,61,0,35,0
UA-09,3/1/2015,35,45,23,6,57,68,0,43,52,0,0,12,13,28,80,0,29,8,34,48,41,21,30,0,24,31,82,0,59,24
UA-09,4/1/2015,38,25,67,0,45,0,0,20,39,71,79,16,14,11,22,0,0,16,36,27,27,27,33,0,29,63,59,49,39,0
UA-09,5/1/2015,50,0,46,7,44,0,57,0,37,0,0,18,13,69,47,0,0,29,51,30,42,32,29,0,44,0,0,62,47,0
UA-09,6/1/2015,51,0,39,5,51,41,0,28,69,0,43,7,14,44,24,0,13,21,28,48,56,0,28,0,30,55,49,0,38,0
UA-09,7/1/2015,27,0,0,0,34,0,40,0,97,0,0,13,12,19,0,51,0,0,45,43,47,17,16,0,38,34,34,0,48,0
UA-09,8/1/2015,20,0,21,5,38,0,0,0,0,0,100,18,11,35,32,0,0,10,53,36,72,18,37,0,46,0,0,0,49,0
UA-09,9/1/2015,41,0,21,0,50,0,0,51,38,0,0,22,14,36,17,30,16,0,64,37,40,33,34,0,23,0,0,47,43,0
UA-09,10/1/2015,50,0,25,9,71,24,0,0,44,50,27,16,18,33,15,59,15,21,57,25,57,42,29,0,54,38,31,0,46,37
UA-09,11/1/2015,37,20,0,7,75,0,35,31,31,42,27,17,15,33,15,27,44,0,63,28,44,27,19,0,41,20,30,0,55,40
UA-09,12/1/2015,28,23,0,5,78,0,18,19,54,0,0,15,14,23,39,0,18,0,50,21,39,31,9,0,43,0,16,0,51,0
UA-09,1/1/2016,41,10,18,5,54,16,0,11,0,0,0,11,14,60,48,23,0,0,48,28,69,26,26,0,40,0,0,53,47,0
UA-09,2/1/2016,32,13,30,7,39,0,0,0,58,0,0,10,15,28,20,0,31,0,52,31,39,14,41,48,39,0,0,0,40,25
UA-09,3/1/2016,39,20,38,5,52,0,0,11,25,0,0,13,14,29,20,0,11,0,36,37,32,25,27,0,43,19,0,69,55,0
UA-09,4/1/2016,74,21,27,12,74,0,52,17,34,0,17,14,14,22,54,0,0,0,38,41,30,35,27,34,64,0,0,25,51,0
UA-09,5/1/2016,73,0,0,0,62,17,0,0,31,0,29,18,14,26,26,0,9,0,45,40,12,26,22,0,51,22,17,21,46,0
UA-09,6/1/2016,50,17,56,0,31,0,0,32,49,0,0,13,16,32,19,41,0,19,30,56,37,25,9,0,37,0,0,62,39,0
UA-09,7/1/2016,29,21,44,0,19,0,19,0,12,78,31,15,14,21,55,65,9,30,58,50,42,21,34,0,40,0,0,0,49,0
UA-09,8/1/2016,35,0,0,16,34,0,29,0,0,0,0,19,14,29,0,41,19,8,60,43,29,14,45,0,38,0,0,0,42,0
UA-09,9/1/2016,41,0,22,7,54,0,17,0,0,63,28,20,14,14,0,23,0,14,45,42,29,28,33,0,52,0,48,0,55,0
UA-09,10/1/2016,52,21,23,8,51,0,21,0,11,85,0,15,11,17,20,0,10,0,79,29,47,33,31,0,46,0,14,0,56,0
UA-09,11/1/2016,62,11,14,0,65,0,0,14,12,36,0,15,11,19,0,53,13,0,43,42,37,33,32,0,48,0,15,0,45,0
UA-09,12/1/2016,50,13,20,0,62,0,30,0,34,0,0,18,9,45,16,35,14,0,63,44,61,24,34,0,52,0,71,0,65,0
UA-09,1/1/2017,62,0,24,0,38,0,44,0,30,0,0,15,12,50,38,30,17,0,65,34,68,28,43,0,35,0,33,16,77,20
UA-09,2/1/2017,52,0,24,9,60,0,0,11,0,0,20,15,9,61,23,0,0,8,70,28,36,24,46,0,51,0,14,0,93,0
UA-09,3/1/2017,45,10,43,0,40,0,0,24,0,0,0,13,12,54,0,35,18,17,47,33,42,22,37,11,45,0,12,0,91,0
UA-09,4/1/2017,87,0,37,18,70,0,11,0,33,0,20,21,18,54,0,45,0,0,56,35,53,25,15,0,66,0,0,51,87,0
UA-09,5/1/2017,76,13,21,0,40,0,25,33,24,0,21,20,11,56,35,33,12,0,62,44,35,23,35,0,41,0,0,31,71,29
UA-09,6/1/2017,67,19,26,5,28,48,56,0,27,45,25,15,16,48,27,19,0,0,53,60,53,25,43,0,42,21,0,59,79,0
UA-09,7/1/2017,40,14,20,0,19,0,0,0,11,27,66,16,14,56,58,47,0,0,54,55,36,20,44,0,39,20,13,24,78,0
UA-09,8/1/2017,39,11,33,6,31,0,24,0,13,0,0,26,10,65,60,62,7,9,55,72,42,29,33,14,32,0,0,18,77,0
UA-09,9/1/2017,56,0,13,7,68,0,13,17,30,0,51,26,18,40,53,30,19,16,76,40,32,39,49,0,40,0,14,100,77,0
UA-09,10/1/2017,55,10,19,6,66,0,0,19,8,0,0,17,11,73,32,17,11,0,64,45,65,19,37,0,50,50,0,0,86,0
UA-09,11/1/2017,68,19,34,5,59,0,43,0,36,0,12,20,11,82,14,62,38,0,71,33,35,29,34,0,30,0,0,25,85,0
UA-09,12/1/2017,43,0,28,7,73,0,20,0,36,0,0,23,13,67,30,44,45,0,80,42,73,31,49,0,46,0,0,29,85,0
UA-09,1/1/2018,57,26,21,3,52,17,38,19,0,0,0,15,15,57,40,69,34,0,74,35,60,32,37,8,57,0,0,26,82,16
UA-09,2/1/2018,53,18,23,0,55,43,22,0,19,0,11,15,12,61,17,39,30,8,56,31,59,34,35,0,45,0,0,0,93,0
UA-09,3/1/2018,64,13,22,14,52,11,35,27,33,0,0,15,13,63,9,36,68,14,54,37,48,17,37,15,43,0,25,21,89,0
UA-09,4/1/2018,70,20,0,19,54,21,10,0,9,55,23,21,17,69,20,29,51,0,66,37,53,27,46,13,51,21,23,0,78,0
UA-09,5/1/2018,68,19,34,10,51,0,27,25,16,0,0,27,10,80,34,14,86,0,64,46,30,31,35,21,51,42,0,0,78,0
UA-09,6/1/2018,65,0,67,29,35,28,29,11,26,61,10,18,17,66,46,33,100,0,62,52,27,30,34,29,64,0,0,0,81,0
UA-09,7/1/2018,41,12,27,23,28,15,0,0,42,45,30,22,16,68,37,0,95,0,63,73,46,31,43,12,52,20,23,0,87,0
UA-09,8/1/2018,44,9,28,12,35,32,0,11,43,31,28,32,18,83,28,61,77,0,77,60,36,32,42,18,66,0,0,0,89,0
UA-09,9/1/2018,65,0,12,11,58,30,35,18,30,0,22,31,14,88,17,21,58,0,72,54,35,38,36,14,64,27,0,0,86,20
UA-09,10/1/2018,64,20,33,20,53,25,21,0,27,33,44,22,16,72,35,24,44,0,88,45,39,36,75,23,68,36,13,0,95,0
UA-09,11/1/2018,70,0,39,19,52,12,0,0,34,27,19,24,12,55,51,37,49,14,85,40,47,23,60,13,49,0,12,0,89,66
UA-09,12/1/2018,58,0,26,23,65,26,29,0,28,52,45,28,17,59,35,61,53,21,76,34,38,35,53,21,87,38,18,0,100,0
UA-09,1/1/2019,59,14,28,24,34,19,25,0,0,100,27,20,18,74,47,42,56,6,71,39,24,40,44,31,53,27,0,0,69,13
UA-09,2/1/2019,73,13,39,20,46,19,33,0,36,59,13,19,15,20,18,56,30,10,55,32,9,21,53,0,52,0,12,26,52,26
UA-09,3/1/2019,50,13,43,31,43,0,44,0,28,42,30,21,17,42,29,47,26,10,63,44,13,29,56,23,65,27,0,0,47,0
UA-09,4/1/2019,73,20,33,24,44,32,30,23,33,41,27,25,17,64,40,87,31,0,76,51,36,25,44,77,73,19,13,0,92,0
UA-09,5/1/2019,73,19,28,23,43,0,14,0,16,93,11,27,20,50,23,23,44,4,68,46,38,35,46,34,87,0,0,0,89,0
UA-09,6/1/2019,51,0,41,35,41,31,57,17,0,74,15,28,20,83,64,0,42,0,62,77,38,25,66,35,92,13,0,0,94,13
UA-09,7/1/2019,44,19,29,29,37,0,16,0,14,57,12,26,15,79,43,28,10,6,75,74,26,33,85,15,84,0,29,0,69,27
UA-09,8/1/2019,38,0,35,17,24,46,22,25,16,16,22,44,25,70,75,23,36,0,89,67,33,38,74,12,91,25,0,0,83,33
UA-09,9/1/2019,53,12,29,100,52,34,0,0,17,0,0,37,100,77,44,54,37,0,75,52,74,100,66,31,72,0,23,0,91,22
UA-09,10/1/2019,66,10,23,14,78,0,10,17,17,0,21,24,15,81,47,37,43,6,99,43,25,31,100,12,74,14,14,0,87,0
UA-09,11/1/2019,57,8,9,23,54,0,19,0,31,24,14,27,15,90,19,80,53,0,91,42,28,30,72,0,71,33,0,18,84,0
UA-09,12/1/2019,65,22,28,22,57,19,21,0,24,22,13,31,17,91,19,72,53,5,93,38,39,35,62,45,56,0,18,16,81,33
UA-09,1/1/2020,65,12,22,17,42,11,23,8,25,32,14,30,17,100,38,75,59,0,82,34,37,37,79,14,67,20,7,0,82,0
UA-09,2/1/2020,61,32,18,21,42,15,27,18,19,0,19,22,16,72,35,25,38,4,73,38,39,30,86,0,76,16,0,15,93,47
UA-09,3/1/2020,55,21,46,20,45,28,19,12,29,0,0,20,15,54,19,42,34,5,65,37,31,23,69,8,30,13,11,0,82,0
UA-09,4/1/2020,63,36,27,19,83,23,31,12,53,63,12,25,17,46,36,31,31,8,61,36,36,23,68,18,65,33,9,16,60,0
UA-09,5/1/2020,77,18,24,18,69,30,30,20,14,46,0,28,16,56,0,19,44,10,71,55,42,33,49,17,54,12,0,0,86,0
UA-09,6/1/2020,55,9,23,11,39,0,27,0,6,63,14,27,17,83,43,44,41,0,83,84,22,25,50,24,52,0,16,10,78,0
UA-09,7/1/2020,27,21,23,7,27,12,22,0,20,0,13,31,20,83,14,77,45,7,76,81,27,36,36,14,39,44,0,0,74,0
UA-09,8/1/2020,38,15,12,20,30,0,17,9,13,21,27,46,17,67,55,14,50,0,78,62,25,27,55,0,37,0,0,17,83,0
UA-09,9/1/2020,59,41,29,14,74,22,12,15,36,44,19,40,18,67,30,31,38,6,83,57,20,37,71,12,54,0,18,50,75,25
UA-09,10/1/2020,47,9,37,24,40,38,29,19,18,70,9,28,19,71,31,37,55,8,68,46,21,42,83,0,59,30,8,25,82,0
UA-09,11/1/2020,69,14,9,25,70,14,0,16,6,46,0,31,19,84,32,0,49,7,81,46,27,33,61,25,70,12,16,0,73,12
UA-09,12/1/2020,62,12,37,18,53,28,18,6,8,16,14,100,14,70,26,38,31,0,93,51,32,30,49,29,46,0,0,19,63,10
UA-09,1/1/2021,50,0,30,15,53,19,14,12,17,46,15,26,23,85,33,52,33,7,84,42,32,31,61,14,64,0,0,9,67,0
UA-09,2/1/2021,57,31,40,26,51,16,30,13,7,69,8,26,17,75,23,48,23,0,88,44,35,30,52,0,61,0,0,24,76,0
UA-09,3/1/2021,56,26,32,15,44,32,22,0,41,0,7,25,19,65,0,33,23,0,74,47,39,28,49,0,58,20,14,0,78,15
UA-09,4/1/2021,83,41,22,12,55,26,21,10,24,30,14,30,19,59,17,43,0,0,78,47,12,26,44,0,69,0,0,42,67,0
